Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Chemotaxis (GO:0050921),2/44,0.1011857002533652,0.2390363936025409,0,0,3.8630217519106407,8.849401861805806,TGFB1;THBS1
GO_Biological_Process_2023,Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),2/44,0.1011857002533652,0.2390363936025409,0,0,3.8630217519106407,8.849401861805806,TGFB1;FLNA
GO_Biological_Process_2023,Organic Substance Transport (GO:0071702),5/201,0.1015741153360928,0.2390363936025409,0,0,2.0789753401360542,4.7545470541209465,AQP9;TXNIP;NRG1;FYN;VAMP2
GO_Biological_Process_2023,Positive Regulation Of Cellular Catabolic Process (GO:0031331),4/146,0.1049578930875768,0.2390363936025409,0,0,2.292443457425048,5.167616934921346,LRRK2;ADAM8;TNFRSF1B;HIF1A
GO_Biological_Process_2023,B Cell Homeostasis (GO:0001782),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,MEF2C
GO_Biological_Process_2023,Regulation Of Complement Activation (GO:0030449),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,CD55
GO_Biological_Process_2023,Golgi Inheritance (GO:0048313),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,YWHAZ
GO_Biological_Process_2023,SNARE Complex Assembly (GO:0035493),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,VAMP2
GO_Biological_Process_2023,Regulation Of Inflammatory Response To Wounding (GO:0106014),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,PTPN6
GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Depression (GO:1900452),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,LILRB2
GO_Biological_Process_2023,Adherens Junction Assembly (GO:0034333),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,CTNNB1
GO_Biological_Process_2023,Regulation Of Mast Cell Activation Involved In Immune Response (GO:0033006),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,STXBP2
GO_Biological_Process_2023,Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002886),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,STXBP2
GO_Biological_Process_2023,Regulation Of Protein Lipidation (GO:1903059),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,TSPO
GO_Biological_Process_2023,Ectoderm Development (GO:0007398),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,ITGAM
GO_Biological_Process_2023,Hormone Transport (GO:0009914),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,SLC16A10
GO_Biological_Process_2023,Muscle Cell Fate Commitment (GO:0042693),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,MEF2C
GO_Biological_Process_2023,Negative Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034115),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,IL1RN
GO_Biological_Process_2023,Negative Regulation Of Hormone Secretion (GO:0046888),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,RAB11FIP1
GO_Biological_Process_2023,Negative Regulation Of Necroptotic Process (GO:0060546),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,YBX3
GO_Biological_Process_2023,Negative Regulation Of Protein Autophosphorylation (GO:0031953),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,CHP1
GO_Biological_Process_2023,Negative Regulation Of Protein Maturation (GO:1903318),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,LRRK2
GO_Biological_Process_2023,Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,LILRA2
GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase I (GO:0016479),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,FLNA
GO_Biological_Process_2023,Negative Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,NRG1
GO_Biological_Process_2023,Nucleobase-Containing Compound Biosynthetic Process (GO:0034654),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,CDA
GO_Biological_Process_2023,Positive Regulation Of Keratinocyte Migration (GO:0051549),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,ARF6
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,MEF2C
GO_Biological_Process_2023,Positive Regulation Of Monocyte Differentiation (GO:0045657),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,ZFP36L1
GO_Biological_Process_2023,Positive Regulation Of Skeletal Muscle Tissue Development (GO:0048643),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,MEF2C
GO_Biological_Process_2023,Positive Regulation Of Tissue Remodeling (GO:0034105),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,NRG1
GO_Biological_Process_2023,Protein Localization To Microtubule (GO:0035372),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,HNRNPU
GO_Biological_Process_2023,"Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)",1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,CD55
GO_Biological_Process_2023,Regulation Of ER To Golgi Vesicle-Mediated Transport (GO:0060628),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,LRRK2
GO_Biological_Process_2023,Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051988),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,CDC42
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,IL1RN
GO_Biological_Process_2023,Regulation Of Cellular Extravasation (GO:0002691),1/9,0.1050190216805287,0.2390363936025409,0,0,10.116290983606556,22.79821282758344,BST1
GO_Biological_Process_2023,Regulation Of Stem Cell Differentiation (GO:2000736),2/45,0.1050709422428751,0.2390363936025409,0,0,3.772992630873768,8.501003332453102,HNRNPU;ZFP36L2
GO_Biological_Process_2023,Establishment Of Protein Localization To Extracellular Region (GO:0035592),2/45,0.1050709422428751,0.2390363936025409,0,0,3.772992630873768,8.501003332453102,TMEM167A;RAB3D
GO_Biological_Process_2023,Regulation Of Apoptotic Signaling Pathway (GO:2001233),2/45,0.1050709422428751,0.2390363936025409,0,0,3.772992630873768,8.501003332453102,CX3CR1;CTSS
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),3/93,0.1060817733630824,0.2407887871574728,0,0,2.708677685950413,6.0770403749771935,TGFB1;CLEC7A;NRG1
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase B Signaling (GO:0051897),3/93,0.1060817733630824,0.2407887871574728,0,0,2.708677685950413,6.0770403749771935,CX3CR1;TGFB1;THBS1
GO_Biological_Process_2023,Dephosphorylation (GO:0016311),4/147,0.1069174786982815,0.2424108633680177,0,0,2.2762963177900937,5.089111054952806,PPP1CB;PTPRC;DAPP1;PTPN6
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),3/94,0.1086409092685132,0.246009231190282,0,0,2.6787757696848606,5.946097985444467,MEF2C;CTSS;ZFP36L1
GO_Biological_Process_2023,Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),2/46,0.1089960979349551,0.246009231190282,0,0,3.687055742611298,8.17214961455748,CLEC7A;HIF1A
GO_Biological_Process_2023,Regulation Of mRNA Catabolic Process (GO:0061013),2/46,0.1089960979349551,0.246009231190282,0,0,3.687055742611298,8.17214961455748,ZFP36L2;ZFP36L1
GO_Biological_Process_2023,Amino Acid Transport (GO:0006865),2/46,0.1089960979349551,0.246009231190282,0,0,3.687055742611298,8.17214961455748,SLC16A10;SLC38A2
GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),9/456,0.1093041564019199,0.2464267129691934,0,0,1.647252872255716,3.646393314873475,JUN;SET;TGFB1;BASP1;CTNNB1;MDM4;NRG1;PFDN5;EREG
GO_Biological_Process_2023,T Cell Receptor Signaling Pathway (GO:0050852),3/95,0.1112238905240541,0.2480842827565072,0,0,2.649523895077255,5.818911078677747,PTPRC;FYN;PRAM1
GO_Biological_Process_2023,Cell Junction Assembly (GO:0034329),3/95,0.1112238905240541,0.2480842827565072,0,0,2.649523895077255,5.818911078677747,CDC42;VMP1;CAPZA1
GO_Biological_Process_2023,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),3/95,0.1112238905240541,0.2480842827565072,0,0,2.649523895077255,5.818911078677747,ZEB2;TGFB1;THBS1
GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),5/207,0.1113654262301348,0.2480842827565072,0,0,2.016604785478548,4.4263231938714585,TLE4;ZEB2;TGFB1;LRRK2;PFDN5
GO_Biological_Process_2023,Regulation Of Wound Healing (GO:0061041),2/47,0.1129596166451152,0.2480842827565072,0,0,3.6049382716049374,7.86137864812213,CLEC7A;NRG1
GO_Biological_Process_2023,Protein Stabilization (GO:0050821),5/208,0.1130404292628783,0.2480842827565072,0,0,2.006568144499179,4.3743381053443,TESC;FLNA;CHP1;MDM4;PFDN5
GO_Biological_Process_2023,Regulation Of Protein Metabolic Process (GO:0051246),3/96,0.1138303412714679,0.2480842827565072,0,0,2.6209010930418555,5.695339091538243,FKBP1A;TGFB1;LILRB2
GO_Biological_Process_2023,Regulation Of Coagulation (GO:0050818),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,NRG1
GO_Biological_Process_2023,CRD-mediated mRNA Stabilization (GO:0070934),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,HNRNPU
GO_Biological_Process_2023,Regulation Of Dendritic Cell Differentiation (GO:2001198),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,LILRB2
GO_Biological_Process_2023,Notch Signaling Involved In Heart Development (GO:0061314),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,NOTCH2
GO_Biological_Process_2023,Rap Protein Signal Transduction (GO:0032486),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,RAP1B
GO_Biological_Process_2023,Regulation Of Lamellipodium Morphogenesis (GO:2000392),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,CD44
GO_Biological_Process_2023,Regulation Of Melanin Biosynthetic Process (GO:0048021),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,ZEB2
GO_Biological_Process_2023,Regulation Of Mitochondrial Depolarization (GO:0051900),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,LRRK2
GO_Biological_Process_2023,Regulation Of Mitotic Sister Chromatid Separation (GO:0010965),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,DUSP1
GO_Biological_Process_2023,Atrial Septum Morphogenesis (GO:0060413),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,NOTCH2
GO_Biological_Process_2023,Basement Membrane Organization (GO:0071711),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,CTSS
GO_Biological_Process_2023,Cell Proliferation In Forebrain (GO:0021846),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,NUMB
GO_Biological_Process_2023,Regulation Of Respiratory Burst (GO:0060263),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,CLEC7A
GO_Biological_Process_2023,Cellular Response To UV-A (GO:0071492),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,TIMP1
GO_Biological_Process_2023,Regulation Of Synapse Maturation (GO:0090128),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,YWHAZ
GO_Biological_Process_2023,Response To Corticosteroid (GO:0031960),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,IL1RN
GO_Biological_Process_2023,Response To Sterol (GO:0036314),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,TGFB1
GO_Biological_Process_2023,Engulfment Of Apoptotic Cell (GO:0043652),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,THBS1
GO_Biological_Process_2023,Establishment Of Epithelial Cell Apical/Basal Polarity (GO:0045198),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,CDC42
GO_Biological_Process_2023,Synaptic Vesicle Transport (GO:0048489),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,RAB27A
GO_Biological_Process_2023,Hematopoietic Stem Cell Proliferation (GO:0071425),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,RUNX1
GO_Biological_Process_2023,Negative Regulation Of B Cell Proliferation (GO:0030889),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,MNDA
GO_Biological_Process_2023,Negative Regulation Of Autophagosome Assembly (GO:1902902),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,LRRK2
GO_Biological_Process_2023,Negative Regulation Of Dephosphorylation (GO:0035305),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,CHP1
GO_Biological_Process_2023,Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,LRRK2
GO_Biological_Process_2023,Negative Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031665),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,LILRA2
GO_Biological_Process_2023,Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,YBX3
GO_Biological_Process_2023,Negative Regulation Of Sprouting Angiogenesis (GO:1903671),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,THBS1
GO_Biological_Process_2023,Omega-Hydroxylase P450 Pathway (GO:0097267),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,CYP1B1
GO_Biological_Process_2023,Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,HNRNPU
GO_Biological_Process_2023,Positive Regulation Of Cellular Senescence (GO:2000774),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,YPEL3
GO_Biological_Process_2023,Positive Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0045741),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,EREG
GO_Biological_Process_2023,Positive Regulation Of Integrin Activation (GO:0033625),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,RAP1B
GO_Biological_Process_2023,Positive Regulation Of Lipid Localization (GO:1905954),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,LCP1
GO_Biological_Process_2023,Positive Regulation Of Macrophage Differentiation (GO:0045651),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,TGFB1
GO_Biological_Process_2023,Positive Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051770),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,NAMPT
GO_Biological_Process_2023,Positive Regulation Of Phospholipid Transport (GO:2001140),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,TSPO
GO_Biological_Process_2023,Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Endoplasmic Reticulum Stress (GO:1990440),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,CEBPB
GO_Biological_Process_2023,Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,THBS1
GO_Biological_Process_2023,Purine Ribonucleoside Triphosphate Biosynthetic Process (GO:0009206),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,TGFB1
GO_Biological_Process_2023,Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664),1/10,0.1159874568731722,0.2480842827565072,0,0,8.991803278688524,19.370801039886828,FYN
GO_Biological_Process_2023,Regulation Of Defense Response (GO:0031347),3/97,0.1164598840623581,0.2485709966122664,0,0,2.5928872867944435,5.57524804529082,FGR;BST1;SAMHD1
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),2/48,0.1169599794249525,0.2485709966122664,0,0,3.526391125424942,7.567365441291812,S100A9;S100A8
GO_Biological_Process_2023,Cellular Response To Radiation (GO:0071478),2/48,0.1169599794249525,0.2485709966122664,0,0,3.526391125424942,7.567365441291812,EEF1D;RHOB
GO_Biological_Process_2023,Cytoplasmic Microtubule Organization (GO:0031122),2/48,0.1169599794249525,0.2485709966122664,0,0,3.526391125424942,7.567365441291812,CHP1;FYN
GO_Biological_Process_2023,Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),2/48,0.1169599794249525,0.2485709966122664,0,0,3.526391125424942,7.567365441291812,PTPRC;DUSP6
GO_Biological_Process_2023,Regulation Of DNA Binding (GO:0051101),2/48,0.1169599794249525,0.2485709966122664,0,0,3.526391125424942,7.567365441291812,JUN;TGFB1
GO_Biological_Process_2023,"mRNA Splicing, Via Spliceosome (GO:0000398)",5/211,0.1181379489859482,0.2508082437644415,0,0,1.9770428802589,4.222770391907882,DDX17;DDX5;HNRNPH1;TRA2B;HNRNPU
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),3/98,0.119112140088569,0.2526085852302067,0,0,2.565463244889082,5.458510173199575,TGFB1;TSPO;TOB1
GO_Biological_Process_2023,Antibacterial Humoral Response (GO:0019731),2/49,0.1209956985014082,0.2556874783410264,0,0,3.451186410997286,7.288906678756627,RNASE2;RPL39
GO_Biological_Process_2023,Negative Regulation Of T Cell Activation (GO:0050868),2/49,0.1209956985014082,0.2556874783410264,0,0,3.451186410997286,7.288906678756627,CEBPB;LILRB2
GO_Biological_Process_2023,Positive Regulation Of Nervous System Development (GO:0051962),2/49,0.1209956985014082,0.2556874783410264,0,0,3.451186410997286,7.288906678756627,CX3CR1;NUMB
GO_Biological_Process_2023,Cellular Response To Insulin Stimulus (GO:0032869),3/99,0.1217867293062028,0.2556874783410264,0,0,2.5386105371900825,5.345003574911677,NAMPT;VAMP2;ZFP36L1
GO_Biological_Process_2023,ncRNA Processing (GO:0034470),3/100,0.1244832706616049,0.2556874783410264,0,0,2.512311493567351,5.23461189108249,RPS27;RPL26;RPS24
GO_Biological_Process_2023,Regulation Of Epithelial Cell Migration (GO:0010632),2/50,0.1250653167238482,0.2556874783410264,0,0,3.3791152263374484,7.024907335039041,GLIPR2;HIF1A
GO_Biological_Process_2023,Intracellular Iron Ion Homeostasis (GO:0006879),2/50,0.1250653167238482,0.2556874783410264,0,0,3.3791152263374484,7.024907335039041,SLC11A1;FBXL5
GO_Biological_Process_2023,Positive Regulation Of Transport (GO:0051050),2/50,0.1250653167238482,0.2556874783410264,0,0,3.3791152263374484,7.024907335039041,CEBPB;CHP1
GO_Biological_Process_2023,Regulation Of Cytoplasmic Transport (GO:1903649),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,LRRK2
GO_Biological_Process_2023,Regulation Of Epithelial Cell Apoptotic Process (GO:1904035),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,ZFP36L1
GO_Biological_Process_2023,Regulation Of Keratinocyte Migration (GO:0051547),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,ARF6
GO_Biological_Process_2023,Regulation Of mRNA 3'-End Processing (GO:0031440),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,ZFP36L1
GO_Biological_Process_2023,Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,CLEC7A
GO_Biological_Process_2023,Biogenic Amine Biosynthetic Process (GO:0042401),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,SLC38A2
GO_Biological_Process_2023,Cellular Response To UV-B (GO:0071493),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,CRIP1
GO_Biological_Process_2023,Cellular Response To Fluid Shear Stress (GO:0071498),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,MEF2C
GO_Biological_Process_2023,Cellular Response To Thyroid Hormone Stimulus (GO:0097067),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,CTSS
GO_Biological_Process_2023,Complement Receptor Mediated Signaling Pathway (GO:0002430),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,FPR1
GO_Biological_Process_2023,Smooth Muscle Cell Differentiation (GO:0051145),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,MEF2C
GO_Biological_Process_2023,Ganglion Development (GO:0061548),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,CTNNB1
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To Oxidative Stress (GO:0008631),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,CYP1B1
GO_Biological_Process_2023,Melanocyte Differentiation (GO:0030318),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,MEF2C
GO_Biological_Process_2023,Mitochondrion Distribution (GO:0048311),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,LRRK2
GO_Biological_Process_2023,"Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)",1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,RUNX1
GO_Biological_Process_2023,Negative Regulation Of RNA Metabolic Process (GO:0051253),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,RPS13
GO_Biological_Process_2023,Negative Regulation Of Amyloid Fibril Formation (GO:1905907),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,PFDN5
GO_Biological_Process_2023,Negative Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070885),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,CHP1
GO_Biological_Process_2023,Negative Regulation Of Calcineurin-Mediated Signaling (GO:0106057),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,CHP1
GO_Biological_Process_2023,Negative Regulation Of Cell Division (GO:0051782),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,TXNIP
GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:1902548),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,NRG1
GO_Biological_Process_2023,Negative Regulation Of Glucose Transmembrane Transport (GO:0010829),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,PRKCB
GO_Biological_Process_2023,Negative Regulation Of Leukocyte Chemotaxis (GO:0002689),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,DUSP1
GO_Biological_Process_2023,Negative Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903427),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,FYN
GO_Biological_Process_2023,Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,FKBP1A
GO_Biological_Process_2023,Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,FKBP1A
GO_Biological_Process_2023,Podocyte Differentiation (GO:0072112),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,IQGAP1
GO_Biological_Process_2023,Polyamine Metabolic Process (GO:0006595),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,SLC38A2
GO_Biological_Process_2023,Positive Regulation Of Behavior (GO:0048520),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,MEF2C
GO_Biological_Process_2023,Positive Regulation Of Coagulation (GO:0050820),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,THBS1
GO_Biological_Process_2023,Positive Regulation Of Hemostasis (GO:1900048),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,THBS1
GO_Biological_Process_2023,Positive Regulation Of Keratinocyte Proliferation (GO:0010838),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,NOTCH2
GO_Biological_Process_2023,Positive Regulation Of Lipid Transport (GO:0032370),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,TSPO
GO_Biological_Process_2023,Positive Regulation Of Myelination (GO:0031643),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,TNFRSF1B
GO_Biological_Process_2023,Positive Regulation Of Vascular Permeability (GO:0043117),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,TGFB1
GO_Biological_Process_2023,Pyrimidine Nucleobase Metabolic Process (GO:0006206),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,CDA
GO_Biological_Process_2023,"Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)",1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,RUNX1
GO_Biological_Process_2023,Regulation Of T Cell Mediated Immunity (GO:0002709),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,TNFRSF1B
GO_Biological_Process_2023,Regulation Of Adipose Tissue Development (GO:1904177),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,LCP1
GO_Biological_Process_2023,Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902991),1/11,0.1268220109853343,0.2556874783410264,0,0,8.092213114754099,16.71018268743801,FKBP1A
