Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Cation Channel Activity (GO:2001257),3/56,0.0231903251404469,0.1123594368028629,0,0,5.1941202281702505,19.550772977502387,FKBP1A;CTSS;VAMP2
GO_Biological_Process_2023,Defense Response To Symbiont (GO:0140546),5/148,0.0231960569431892,0.1123594368028629,0,0,3.223841885813717,12.133808962596891,IFITM2;PTPRC;RNASE2;SAMHD1;LYST
GO_Biological_Process_2023,Cellular Response To Interferon-Beta (GO:0035458),2/22,0.0236723276060837,0.1132849219895958,0,0,9.149074074074074,34.24908784394027,IFITM2;MNDA
GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947),2/22,0.0236723276060837,0.1132849219895958,0,0,9.149074074074074,34.24908784394027,PRKCB;HIF1A
GO_Biological_Process_2023,Glucose Transmembrane Transport (GO:1904659),2/22,0.0236723276060837,0.1132849219895958,0,0,9.149074074074074,34.24908784394027,SLC2A3;SLC2A6
GO_Biological_Process_2023,Hexose Transmembrane Transport (GO:0008645),2/22,0.0236723276060837,0.1132849219895958,0,0,9.149074074074074,34.24908784394027,SLC2A3;SLC2A6
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Nucleus (GO:1900181),2/22,0.0236723276060837,0.1132849219895958,0,0,9.149074074074074,34.24908784394027,CHP1;YWHAZ
GO_Biological_Process_2023,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),5/149,0.0237960986150544,0.1133310595911226,0,0,3.2012910798122065,11.967173991512494,LRRK2;CHP1;CYP1B1;FLNA;IRAK3
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),5/149,0.0237960986150544,0.1133310595911226,0,0,3.2012910798122065,11.967173991512494,TGFB1;PTPRC;LRRK2;CHP1;PTPN6
GO_Biological_Process_2023,Regulation Of Organelle Organization (GO:0033043),4/100,0.0239106376325993,0.113604129996034,0,0,3.832943925233645,14.310034852449212,ZEB2;CAPN2;S100A9;S100A8
GO_Biological_Process_2023,Regulation Of MAPK Cascade (GO:0043408),6/204,0.0246234220758271,0.1167114946123932,0,0,2.799313893653516,10.36881870479148,PTPRC;DUSP1;PTPN6;IQGAP1;YWHAZ;DUSP6
GO_Biological_Process_2023,Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429),2/23,0.0257434470065103,0.1205813343276641,0,0,8.712962962962964,31.885742911538426,FPR1;LILRA2
GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202),2/23,0.0257434470065103,0.1205813343276641,0,0,8.712962962962964,31.885742911538426,LRRK2;FYN
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117),2/23,0.0257434470065103,0.1205813343276641,0,0,8.712962962962964,31.885742911538426,NRG1;ARF6
GO_Biological_Process_2023,Positive Regulation Of Neuron Apoptotic Process (GO:0043525),2/23,0.0257434470065103,0.1205813343276641,0,0,8.712962962962964,31.885742911538426,ITGAM;CTNNB1
GO_Biological_Process_2023,Regulation Of Cell Junction Assembly (GO:1901888),2/23,0.0257434470065103,0.1205813343276641,0,0,8.712962962962964,31.885742911538426,RAP1B;MEF2C
GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),5/153,0.0262961295932943,0.1228802667583118,0,0,3.114135262022586,11.330262692132846,RAP1B;HNRNPU;IRAK3;NRG1;RASGRP2
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),7/265,0.0265222862135119,0.1236461512207388,0,0,2.510525735699328,9.112630774309736,FGR;BST1;TGFB1;LRRK2;CHP1;NRG1;FYN
GO_Biological_Process_2023,Positive Regulation Of Kinase Activity (GO:0033674),4/104,0.0271226871932145,0.1261490790766372,0,0,3.678878504672897,13.271130161600851,PTPRC;LRRK2;IQGAP1;EREG
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction (GO:0009968),7/267,0.0274772918569502,0.1273108036097362,0,0,2.4909588042289466,8.953490783031247,CX3CR1;PTPRC;PRKCB;NRG1;IRAK3;LILRA2;THBS1
GO_Biological_Process_2023,Protein-Containing Complex Assembly (GO:0065003),8/328,0.0278226720041489,0.1273108036097362,0,0,2.316904761904762,8.298930552308327,FKBP1A;TGFB1;CAPZA1;LRRK2;MDM4;NRG1;PFDN5;VAMP2
GO_Biological_Process_2023,Regulation Of Cytoplasmic Translation (GO:2000765),2/24,0.0278852968631597,0.1273108036097362,0,0,8.316498316498317,29.77020079577792,HNRNPU;YBX3
GO_Biological_Process_2023,Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114),2/24,0.0278852968631597,0.1273108036097362,0,0,8.316498316498317,29.77020079577792,IL1RN;CD44
GO_Biological_Process_2023,Natural Killer Cell Mediated Cytotoxicity (GO:0042267),2/24,0.0278852968631597,0.1273108036097362,0,0,8.316498316498317,29.77020079577792,LYST;VAMP2
GO_Biological_Process_2023,Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846),2/24,0.0278852968631597,0.1273108036097362,0,0,8.316498316498317,29.77020079577792,ZEB2;THBS1
GO_Biological_Process_2023,Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511),2/24,0.0278852968631597,0.1273108036097362,0,0,8.316498316498317,29.77020079577792,ZEB2;THBS1
GO_Biological_Process_2023,Protein Kinase B Signaling (GO:0043491),2/24,0.0278852968631597,0.1273108036097362,0,0,8.316498316498317,29.77020079577792,TGFB1;ZFP36L1
GO_Biological_Process_2023,Negative Regulation Of MAPK Cascade (GO:0043409),4/105,0.0279640423421352,0.1273774956226618,0,0,3.642268899787175,13.027797780026912,PTPRC;DUSP1;IRAK3;DUSP6
GO_Biological_Process_2023,Response To Calcium Ion (GO:0051592),4/106,0.0288208271064104,0.1309619863999909,0,0,3.606377130291369,12.790582656930178,MEF2C;IQGAP1;RASGRP2;THBS1
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),3/61,0.0289487975979838,0.1309619863999909,0,0,4.745148356054531,16.808390773193064,CDKN2D;LRRK2;YBX3
GO_Biological_Process_2023,Positive Regulation Of Interleukin-8 Production (GO:0032757),3/61,0.0289487975979838,0.1309619863999909,0,0,4.745148356054531,16.808390773193064,FCN1;CLEC7A;LILRA2
GO_Biological_Process_2023,Regulation Of Keratinocyte Proliferation (GO:0010837),2/25,0.0300961042976196,0.1331199624389143,0,0,7.95450885668277,27.867504496485605,NOTCH2;ZFP36L1
GO_Biological_Process_2023,Regulation Of Synapse Organization (GO:0050807),2/25,0.0300961042976196,0.1331199624389143,0,0,7.95450885668277,27.867504496485605,MEF2C;YWHAZ
GO_Biological_Process_2023,"Chemical Synaptic Transmission, Postsynaptic (GO:0099565)",2/25,0.0300961042976196,0.1331199624389143,0,0,7.95450885668277,27.867504496485605,MEF2C;LRRK2
GO_Biological_Process_2023,Secretory Granule Organization (GO:0033363),2/25,0.0300961042976196,0.1331199624389143,0,0,7.95450885668277,27.867504496485605,AP1S2;LYST
GO_Biological_Process_2023,Ventricular Cardiac Muscle Tissue Development (GO:0003229),2/25,0.0300961042976196,0.1331199624389143,0,0,7.95450885668277,27.867504496485605,FKBP1A;TGFB1
GO_Biological_Process_2023,Negative Regulation Of Intracellular Protein Transport (GO:0090317),2/25,0.0300961042976196,0.1331199624389143,0,0,7.95450885668277,27.867504496485605,LRRK2;CHP1
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),2/25,0.0300961042976196,0.1331199624389143,0,0,7.95450885668277,27.867504496485605,CDKN2D;CD44
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Membrane (GO:1905476),2/25,0.0300961042976196,0.1331199624389143,0,0,7.95450885668277,27.867504496485605,TGFB1;NUMB
GO_Biological_Process_2023,Regulation Of B Cell Activation (GO:0050864),2/25,0.0300961042976196,0.1331199624389143,0,0,7.95450885668277,27.867504496485605,ZFP36L2;ZFP36L1
GO_Biological_Process_2023,Regulation Of Biomineral Tissue Development (GO:0070167),2/25,0.0300961042976196,0.1331199624389143,0,0,7.95450885668277,27.867504496485605,CEBPB;TGFB1
GO_Biological_Process_2023,Negative Regulation Of Kinase Activity (GO:0033673),3/62,0.0301830534600984,0.1332078759372346,0,0,4.664485612928656,16.3279136704318,PTPRC;HNRNPU;CHP1
GO_Biological_Process_2023,Response To Tumor Necrosis Factor (GO:0034612),4/108,0.0305808440454883,0.1343662749432298,0,0,3.53666427030913,12.333697468893863,LRRK2;YBX3;ZFP36L2;ZFP36L1
GO_Biological_Process_2023,Positive Regulation Of Translation (GO:0045727),4/108,0.0305808440454883,0.1343662749432298,0,0,3.53666427030913,12.333697468893863,HNRNPU;EIF3E;YBX3;THBS1
GO_Biological_Process_2023,Cellular Response To Salt (GO:1902075),4/109,0.0314841473413592,0.1377258075329063,0,0,3.502803738317757,12.11364500316223,MEF2C;FYN;IQGAP1;RASGRP2
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),4/109,0.0314841473413592,0.1377258075329063,0,0,3.502803738317757,12.11364500316223,CLEC7A;TNFSF10;S100A9;S100A8
GO_Biological_Process_2023,Dendritic Spine Organization (GO:0097061),2/26,0.0323741263636475,0.1403821287297031,0,0,7.622685185185185,26.148826818888523,CDC42;FYN
GO_Biological_Process_2023,Negative Regulation Of Interleukin-1 Beta Production (GO:0032691),2/26,0.0323741263636475,0.1403821287297031,0,0,7.622685185185185,26.148826818888523,CX3CR1;SERPINB1
GO_Biological_Process_2023,Plasma Membrane Invagination (GO:0099024),2/26,0.0323741263636475,0.1403821287297031,0,0,7.622685185185185,26.148826818888523,CDC42;ITGAM
GO_Biological_Process_2023,Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552),2/26,0.0323741263636475,0.1403821287297031,0,0,7.622685185185185,26.148826818888523,FGR;TGFB1
GO_Biological_Process_2023,Regulation Of Secretion By Cell (GO:1903530),3/64,0.0327336567273949,0.1410174452507729,0,0,4.511094166984369,15.425016483289609,MEF2C;RAB3D;VAMP2
GO_Biological_Process_2023,Response To Metal Ion (GO:0010038),3/64,0.0327336567273949,0.1410174452507729,0,0,4.511094166984369,15.425016483289609,CRIP1;HIF1A;THBS1
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),3/64,0.0327336567273949,0.1410174452507729,0,0,4.511094166984369,15.425016483289609,CLEC7A;TNFSF10;FYN
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),4/111,0.0333374971164456,0.1429984217565031,0,0,3.436981395755088,11.68942282552299,FKBP1A;ZEB2;TGFB1;THBS1
GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response (GO:0050728),4/111,0.0333374971164456,0.1429984217565031,0,0,3.436981395755088,11.68942282552299,FGR;FYN;PTPN6;TNFRSF1B
GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),3/65,0.0340498455423056,0.145425791929073,0,0,4.438109527381846,15.000498570035967,S100A12;NRG1;S100A9
GO_Biological_Process_2023,Regulation Of Cell-Matrix Adhesion (GO:0001952),3/65,0.0340498455423056,0.145425791929073,0,0,4.438109527381846,15.000498570035967,BST1;FYN;THBS1
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),6/221,0.0344873441534507,0.1460789240436794,0,0,2.5757349714787185,8.672919128987216,FGR;CDC42;TGFB1;CLEC7A;NUMB;THBS1
GO_Biological_Process_2023,T Cell Activation Involved In Immune Response (GO:0002286),2/27,0.0347176496216599,0.1460789240436794,0,0,7.317407407407408,24.59019944893758,SLC11A1;LCP1
GO_Biological_Process_2023,Regulation Of Peptidase Activity (GO:0052547),2/27,0.0347176496216599,0.1460789240436794,0,0,7.317407407407408,24.59019944893758,CSTA;CTSS
GO_Biological_Process_2023,Cardiac Muscle Cell Differentiation (GO:0055007),2/27,0.0347176496216599,0.1460789240436794,0,0,7.317407407407408,24.59019944893758,MEF2C;NRG1
GO_Biological_Process_2023,Cortical Cytoskeleton Organization (GO:0030865),2/27,0.0347176496216599,0.1460789240436794,0,0,7.317407407407408,24.59019944893758,FMNL1;LCP1
GO_Biological_Process_2023,Peptide Cross-Linking (GO:0018149),2/27,0.0347176496216599,0.1460789240436794,0,0,7.317407407407408,24.59019944893758,CSTA;THBS1
GO_Biological_Process_2023,Positive Regulation Of Immune System Process (GO:0002684),2/27,0.0347176496216599,0.1460789240436794,0,0,7.317407407407408,24.59019944893758,LILRB2;CFP
GO_Biological_Process_2023,Regulation Of Protein Ubiquitination (GO:0031396),4/113,0.0352533385945214,0.1477070262631216,0,0,3.373574552002058,11.285264866211794,FKBP1A;LRRK2;CHP1;CTNNB1
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Organization (GO:0051130),4/113,0.0352533385945214,0.1477070262631216,0,0,3.373574552002058,11.285264866211794,TGFB1;CLEC7A;NRG1;RUNX1
GO_Biological_Process_2023,Regulation Of Neurogenesis (GO:0050767),3/67,0.036763537074809,0.1517082911753583,0,0,4.298982558139535,14.20060882753236,CX3CR1;NUMB;CTNNB1
GO_Biological_Process_2023,Extrinsic Apoptotic Signaling Pathway (GO:0097191),3/67,0.036763537074809,0.1517082911753583,0,0,4.298982558139535,14.20060882753236,TGFB1;BCL2A1;TNFRSF1B
GO_Biological_Process_2023,Peptidyl-Tyrosine Phosphorylation (GO:0018108),3/67,0.036763537074809,0.1517082911753583,0,0,4.298982558139535,14.20060882753236,FGR;FYN;PTPN6
GO_Biological_Process_2023,Regulation Of Chemotaxis (GO:0050920),2/28,0.0371249896833958,0.1517082911753583,0,0,7.035612535612535,23.171543356401124,TGFB1;THBS1
GO_Biological_Process_2023,Apoptotic Cell Clearance (GO:0043277),2/28,0.0371249896833958,0.1517082911753583,0,0,7.035612535612535,23.171543356401124,FCN1;THBS1
GO_Biological_Process_2023,Regulation Of Platelet Activation (GO:0010543),2/28,0.0371249896833958,0.1517082911753583,0,0,7.035612535612535,23.171543356401124,FLNA;NRG1
GO_Biological_Process_2023,Regulation Of Protein Transport (GO:0051223),2/28,0.0371249896833958,0.1517082911753583,0,0,7.035612535612535,23.171543356401124,CHP1;LCP1
GO_Biological_Process_2023,Cellular Response To Osmotic Stress (GO:0071470),2/28,0.0371249896833958,0.1517082911753583,0,0,7.035612535612535,23.171543356401124,YBX3;ZFP36L1
GO_Biological_Process_2023,Hematopoietic Progenitor Cell Differentiation (GO:0002244),2/28,0.0371249896833958,0.1517082911753583,0,0,7.035612535612535,23.171543356401124,TGFB1;PTPRC
GO_Biological_Process_2023,Positive Regulation Of Fibroblast Proliferation (GO:0048146),2/28,0.0371249896833958,0.1517082911753583,0,0,7.035612535612535,23.171543356401124,S100A6;EREG
GO_Biological_Process_2023,Positive Regulation Of Protein Import Into Nucleus (GO:0042307),2/28,0.0371249896833958,0.1517082911753583,0,0,7.035612535612535,23.171543356401124,TGFB1;FLNA
GO_Biological_Process_2023,"Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043516)",2/28,0.0371249896833958,0.1517082911753583,0,0,7.035612535612535,23.171543356401124,DDX5;CD44
GO_Biological_Process_2023,Skin Development (GO:0043588),3/68,0.0381608311538026,0.155620966471154,0,0,4.232629695885509,13.82353855129215,CSTA;TXNIP;EREG
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),4/117,0.0392730746823057,0.1575844864490169,0,0,3.253494334629063,10.532264298250588,CX3CR1;MEF2C;LILRB2;TNFRSF1B
GO_Biological_Process_2023,Cellular Response To Calcium Ion (GO:0071277),3/69,0.0395849387075382,0.1575844864490169,0,0,4.168287526427061,13.460678289470756,MEF2C;IQGAP1;RASGRP2
GO_Biological_Process_2023,Phagocytosis (GO:0006909),3/69,0.0395849387075382,0.1575844864490169,0,0,4.168287526427061,13.460678289470756,CDC42;ITGAM;SLC11A1
GO_Biological_Process_2023,Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068),3/69,0.0395849387075382,0.1575844864490169,0,0,4.168287526427061,13.460678289470756,FGR;PTPN6;HCST
GO_Biological_Process_2023,RNA Biosynthetic Process (GO:0032774),2/29,0.0395944908046623,0.1575844864490169,0,0,6.774691358024692,21.87592072478408,ZFP36L2;ZFP36L1
GO_Biological_Process_2023,Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320),2/29,0.0395944908046623,0.1575844864490169,0,0,6.774691358024692,21.87592072478408,CTNNB1;HIF1A
GO_Biological_Process_2023,Chondrocyte Differentiation (GO:0002062),2/29,0.0395944908046623,0.1575844864490169,0,0,6.774691358024692,21.87592072478408,MEF2C;TGFB1
GO_Biological_Process_2023,Response To Interferon-Beta (GO:0035456),2/29,0.0395944908046623,0.1575844864490169,0,0,6.774691358024692,21.87592072478408,IFITM2;MNDA
GO_Biological_Process_2023,Response To Steroid Hormone (GO:0048545),2/29,0.0395944908046623,0.1575844864490169,0,0,6.774691358024692,21.87592072478408,TGFB1;THBS1
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Transport (GO:0051928),2/29,0.0395944908046623,0.1575844864490169,0,0,6.774691358024692,21.87592072478408,ATP2B1;LILRA2
GO_Biological_Process_2023,Positive Regulation Of Dephosphorylation (GO:0035306),2/29,0.0395944908046623,0.1575844864490169,0,0,6.774691358024692,21.87592072478408,TGFB1;LILRB2
GO_Biological_Process_2023,Regulation Of Blood Coagulation (GO:0030193),2/29,0.0395944908046623,0.1575844864490169,0,0,6.774691358024692,21.87592072478408,NRG1;THBS1
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),3/70,0.0410357363130295,0.1623445663698737,0,0,4.105866018743492,13.111311123447733,TGFB1;THBS1;EREG
GO_Biological_Process_2023,Regulation Of Actin Filament Polymerization (GO:0030833),3/70,0.0410357363130295,0.1623445663698737,0,0,4.105866018743492,13.111311123447733,CDC42EP3;ARF6;MEGF9
GO_Biological_Process_2023,Regulation Of Actin Filament-Based Process (GO:0032970),3/70,0.0410357363130295,0.1623445663698737,0,0,4.105866018743492,13.111311123447733,CDC42;BST1;NRG1
GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),6/231,0.0413341946731424,0.1630456167530569,0,0,2.46,7.837720301954125,CLEC4A;MEF2C;RAB11FIP1;SLC11A1;TIMP1;ATP2B1
GO_Biological_Process_2023,Regulation Of Protein-Containing Complex Assembly (GO:0043254),4/119,0.0413771353693558,0.1630456167530569,0,0,3.196586753352296,10.181214594567306,CDC42;TGFB1;CLEC7A;NRG1
GO_Biological_Process_2023,Negative Regulation Of Interleukin-1 Production (GO:0032692),2/30,0.0421245254547193,0.1640378579472013,0,0,6.532407407407407,20.68895182625497,CX3CR1;SERPINB1
GO_Biological_Process_2023,Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732),2/30,0.0421245254547193,0.1640378579472013,0,0,6.532407407407407,20.68895182625497,PTPRC;PTPN6
GO_Biological_Process_2023,Positive Regulation Of Lipid Kinase Activity (GO:0090218),2/30,0.0421245254547193,0.1640378579472013,0,0,6.532407407407407,20.68895182625497,FGR;TGFB1
GO_Biological_Process_2023,Positive Regulation Of Locomotion (GO:0040017),2/30,0.0421245254547193,0.1640378579472013,0,0,6.532407407407407,20.68895182625497,TGFB1;THBS1
GO_Biological_Process_2023,Positive Regulation Of Phosphate Metabolic Process (GO:0045937),2/30,0.0421245254547193,0.1640378579472013,0,0,6.532407407407407,20.68895182625497,THBS1;EREG
GO_Biological_Process_2023,Regulation Of Calcium-Mediated Signaling (GO:0050848),2/30,0.0421245254547193,0.1640378579472013,0,0,6.532407407407407,20.68895182625497,CLEC7A;LRRK2
GO_Biological_Process_2023,Myeloid Leukocyte Differentiation (GO:0002573),3/71,0.0425130933793081,0.1652270126248648,0,0,4.045280437756498,12.774765733133888,CDC42;OSCAR;RUNX1
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),5/176,0.0438900848197429,0.1700729737039596,0,0,2.6921176179886337,8.415739622326361,TGFB1;CYP1B1;ADAM8;LCP1;CTSS
GO_Biological_Process_2023,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),3/72,0.0440168723483561,0.1700729737039596,0,0,3.986450960566229,12.450412904869898,JUN;TGFB1;FOS
GO_Biological_Process_2023,Negative Regulation Of Catabolic Process (GO:0009895),3/72,0.0440168723483561,0.1700729737039596,0,0,3.986450960566229,12.450412904869898,FLNA;IRAK3;MDM4
GO_Biological_Process_2023,B Cell Proliferation (GO:0042100),2/31,0.0447134939229752,0.1701168561897102,0,0,6.306832694763729,19.598356118267557,MEF2C;PTPRC
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),2/31,0.0447134939229752,0.1701168561897102,0,0,6.306832694763729,19.598356118267557,CLEC4A;CTSS
GO_Biological_Process_2023,Cardiac Muscle Tissue Morphogenesis (GO:0055008),2/31,0.0447134939229752,0.1701168561897102,0,0,6.306832694763729,19.598356118267557,FKBP1A;TGFB1
GO_Biological_Process_2023,Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092),2/31,0.0447134939229752,0.1701168561897102,0,0,6.306832694763729,19.598356118267557,FKBP1A;TGFB1
GO_Biological_Process_2023,Response To Estradiol (GO:0032355),2/31,0.0447134939229752,0.1701168561897102,0,0,6.306832694763729,19.598356118267557,TGFB1;CTNNB1
GO_Biological_Process_2023,Toll-Like Receptor Signaling Pathway (GO:0002224),2/31,0.0447134939229752,0.1701168561897102,0,0,6.306832694763729,19.598356118267557,IRAK3;CTSS
GO_Biological_Process_2023,Negative Regulation Of Chemotaxis (GO:0050922),2/31,0.0447134939229752,0.1701168561897102,0,0,6.306832694763729,19.598356118267557,NRG1;THBS1
GO_Biological_Process_2023,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),2/31,0.0447134939229752,0.1701168561897102,0,0,6.306832694763729,19.598356118267557,TNFSF10;THBS1
GO_Biological_Process_2023,Regulation Of Cell Motility (GO:2000145),4/123,0.0457736983383742,0.1738175237093903,0,0,3.0885101704233096,9.525106278575612,TGFB1;FLNA;FYN;RHOB
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),8/364,0.0466643279321224,0.1768613650251817,0,0,2.078758694489032,6.370928222614337,MEF2C;TGFB1;CLEC7A;SLC11A1;TESC;RAB27A;HIF1A;SLC38A2
GO_Biological_Process_2023,Respiratory System Development (GO:0060541),2/32,0.0473598238886782,0.1788148483705607,0,0,6.0962962962962965,18.5935879166266,SMCHD1;BASP1
GO_Biological_Process_2023,Negative Regulation Of Fat Cell Differentiation (GO:0045599),2/32,0.0473598238886782,0.1788148483705607,0,0,6.0962962962962965,18.5935879166266,TGFB1;ZFP36L2
GO_Biological_Process_2023,Actin Filament Bundle Assembly (GO:0051017),2/33,0.0500619700135407,0.179513375661279,0,0,5.899342891278375,17.665544772275247,LCP1;LIMD2
GO_Biological_Process_2023,Actin Filament Bundle Organization (GO:0061572),2/33,0.0500619700135407,0.179513375661279,0,0,5.899342891278375,17.665544772275247,LCP1;LIMD2
GO_Biological_Process_2023,Regulation Of Lamellipodium Assembly (GO:0010591),2/33,0.0500619700135407,0.179513375661279,0,0,5.899342891278375,17.665544772275247,CDC42;NRG1
GO_Biological_Process_2023,Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338),2/33,0.0500619700135407,0.179513375661279,0,0,5.899342891278375,17.665544772275247,PTPN6;SAMHD1
GO_Biological_Process_2023,Signal Transduction By P53 Class Mediator (GO:0072331),2/33,0.0500619700135407,0.179513375661279,0,0,5.899342891278375,17.665544772275247,DDX5;MDM4
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720),2/33,0.0500619700135407,0.179513375661279,0,0,5.899342891278375,17.665544772275247,CLEC7A;CD55
GO_Biological_Process_2023,Positive Regulation Of Protein Dephosphorylation (GO:0035307),2/33,0.0500619700135407,0.179513375661279,0,0,5.899342891278375,17.665544772275247,TGFB1;LILRB2
GO_Biological_Process_2023,Positive Regulation Of Protein Secretion (GO:0050714),3/76,0.0502932262089207,0.179513375661279,0,0,3.7672507167887854,11.263645952623303,TGFB1;ADAM8;ARF6
GO_Biological_Process_2023,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),4/127,0.0504210522092823,0.179513375661279,0,0,2.987462958741737,8.92458697947964,MEF2C;TGFB1;LRRK2;CTNNB1
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),3/77,0.0519268245215592,0.179513375661279,0,0,3.716153362664991,10.992083507972623,CTNNB1;NRG1;THBS1
GO_Biological_Process_2023,Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551),2/34,0.0528184135800983,0.179513375661279,0,0,5.714699074074074,16.806332259440044,FGR;TGFB1
GO_Biological_Process_2023,Negative Regulation Of Interleukin-6 Production (GO:0032715),2/34,0.0528184135800983,0.179513375661279,0,0,5.714699074074074,16.806332259440044,IRAK3;PTPN6
GO_Biological_Process_2023,Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884),2/34,0.0528184135800983,0.179513375661279,0,0,5.714699074074074,16.806332259440044,CLEC7A;CHP1
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),5/186,0.0533065105290301,0.179513375661279,0,0,2.5420849220553525,7.452622247860798,NOTCH2;MEF2C;TGFB1;LILRB2;HIF1A
GO_Biological_Process_2023,ERBB2-EGFR Signaling Pathway (GO:0038134),1/5,0.0533297540987686,0.179513375661279,0,0,22.785714285714285,66.79087257399802,EREG
GO_Biological_Process_2023,L-ascorbic Acid Metabolic Process (GO:0019852),1/5,0.0533297540987686,0.179513375661279,0,0,22.785714285714285,66.79087257399802,SLC2A3
GO_Biological_Process_2023,Regulation Of Glutamate Receptor Signaling Pathway (GO:1900449),1/5,0.0533297540987686,0.179513375661279,0,0,22.785714285714285,66.79087257399802,FYN
GO_Biological_Process_2023,Regulation Of Hormone Biosynthetic Process (GO:0046885),1/5,0.0533297540987686,0.179513375661279,0,0,22.785714285714285,66.79087257399802,HIF1A
GO_Biological_Process_2023,Regulation Of Hyaluronan Biosynthetic Process (GO:1900125),1/5,0.0533297540987686,0.179513375661279,0,0,22.785714285714285,66.79087257399802,TGFB1
GO_Biological_Process_2023,Regulation Of Interleukin-1-Mediated Signaling Pathway (GO:2000659),1/5,0.0533297540987686,0.179513375661279,0,0,22.785714285714285,66.79087257399802,IL1RN
GO_Biological_Process_2023,Regulation Of Keratinocyte Apoptotic Process (GO:1902172),1/5,0.0533297540987686,0.179513375661279,0,0,22.785714285714285,66.79087257399802,ZFP36L1
GO_Biological_Process_2023,Activation Of Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0007171),1/5,0.0533297540987686,0.179513375661279,0,0,22.785714285714285,66.79087257399802,NRG1
GO_Biological_Process_2023,Regulation Of Long-Chain Fatty Acid Import Across Plasma Membrane (GO:0010746),1/5,0.0533297540987686,0.179513375661279,0,0,22.785714285714285,66.79087257399802,THBS1
GO_Biological_Process_2023,Regulation Of mRNA Binding (GO:1902415),1/5,0.0533297540987686,0.179513375661279,0,0,22.785714285714285,66.79087257399802,EIF3E
GO_Biological_Process_2023,Regulation Of Macrophage Apoptotic Process (GO:2000109),1/5,0.0533297540987686,0.179513375661279,0,0,22.785714285714285,66.79087257399802,MEF2C
